x,y_noise_1,y_noise_2,y_noise_3,y_noise_4,y_noise_5
-1.0,11.624418795473574,8.29696315836151,12.20106672350719,7.811724598774049,3.1555663484905034
-0.9292929292929292,10.377465956380918,9.674439612021386,12.198083836656808,8.275006096764226,7.51885514278324
-0.8585858585858586,10.585100286758284,9.25198271560405,13.186565478183422,12.926586169150632,9.963630247248505
-0.7878787878787878,10.913928048327396,7.786343653476134,12.552304348024082,11.832379253653231,9.625801160743084
-0.7171717171717171,8.640287081354947,8.551869032746264,4.74143235220701,8.790834080221689,6.624113098682065
-0.6464646464646464,8.15224864738483,9.194487317963087,5.572910484588643,8.855695137569139,11.500635266071503
-0.5757575757575758,9.504384419584053,11.697543406497722,9.47027740570264,13.03583118723036,2.5870694571636887
-0.5050505050505051,8.256757056712498,7.838477953223268,9.030680180296216,5.1230367722162695,6.777424902453122
-0.4343434343434344,6.607968441578115,7.592543608958596,8.62258588643121,9.265832352193216,7.678920986072563
-0.3636363636363637,7.230774916164181,6.539323041045883,18.24640934454238,5.87944426284264,9.26040904287196
-0.2929292929292929,5.8569750354598265,2.4828502976742057,8.03306426035179,5.449667915363408,9.878467118716738
-0.2222222222222222,5.507069416411859,5.919771419083682,9.379496090523912,10.367906577930878,0.3495887107927693
-0.1515151515151516,5.886283986791288,5.764782135107306,8.506327005704861,8.945987111177374,-2.026249138452858
-0.0808080808080808,3.4206288184622218,10.260393288090592,7.288082817037414,8.587947607122574,11.722293172612565
-0.0101010101010101,3.3156498971558785,4.6558458001066665,4.094759995747874,10.262482958286228,6.70213778956687
0.0606060606060605,4.201071338845509,5.366453552753706,7.040266529566282,4.847374234617519,1.020926185303713
0.1313131313131312,3.4885641436606667,4.431971724584603,2.1829196203823757,7.229207149174947,12.257155141607704
0.202020202020202,4.568085828466829,1.9164824206324915,3.5433826756515288,3.0127714694977312,4.832211667335849
0.2727272727272727,3.11187217613542,6.305541880686673,2.563805608169321,5.3165616616104,9.916382171975762
0.3434343434343434,2.38651609160378,5.30268585831262,4.04444221109804,3.2782475754683333,4.136412199989617
0.4141414141414141,5.0555503275198665,5.171965452684406,10.533877258618835,3.9778854185691848,13.89364118300825
0.4848484848484849,3.166696599749636,1.5736979906466937,-2.209322677539072,5.773101001983826,12.169177112452193
0.5555555555555556,3.2734301468376965,6.011490564021972,5.264682513273312,-0.0669807907841177,1.9610811997544049
0.6262626262626263,1.6048433727829856,0.2258894334118806,-1.8085560545725128,11.399140661738286,7.887446313768219
0.6969696969696968,2.318594740152899,4.036691652278623,1.4471818673097814,-1.1610920613207265,6.089857212603818
0.7676767676767675,2.816448996038277,7.086437657948368,5.972378197230509,-2.1512280448225174,9.548684193990155
0.8383838383838382,1.4057408802006075,0.5756618073615339,2.749574514909299,7.189177951623182,-2.267882845277612
0.9090909090909092,2.7918234242947992,1.2835299467435834,-0.8171089278387913,5.582776181800869,5.846382705941322
0.9797979797979796,1.682610538356674,2.4825519584507614,0.1373381004955742,4.7797284964841,7.575371662523417
1.0505050505050506,1.8659869010472183,1.150729342608097,4.196473897644522,4.671062687897615,-6.636016781275075
1.1212121212121209,1.4373111758233752,-1.0623090740794932,-0.152082107098638,1.9900306966651136,-3.877274775276103
1.191919191919192,3.7791590407543154,2.0640068058574323,2.5762566249913026,-1.6621366296979485,-8.269280032555125
1.2626262626262623,1.8074137334301408,-0.3036964692841351,1.957626477879516,2.12412919094298,0.4738767859452859
1.333333333333333,0.6630580053711621,2.667953795597425,-0.2340321084903887,-0.9878779117213844,5.308480213306874
1.404040404040404,2.4486791895991344,-0.2127141909716605,8.057966545471924,5.526613211166951,9.137919537976083
1.4747474747474745,0.3158604569527632,4.6365729169588645,3.4384611738778186,0.9484745809152308,1.907178009022661
1.5454545454545454,1.6610557939619024,-0.1143143857153272,-4.623235561015675,-1.8497965882128995,9.595269926813607
1.616161616161616,-0.5873420529061324,0.728205038562292,1.9316910152819264,0.0867847043616694,-5.528179220100813
1.6868686868686869,-0.0313299332033654,2.923890550434405,-0.6885032786100989,2.948581932797562,-7.220056081080709
1.7575757575757571,1.4223960189785725,-1.2361938497584617,3.7828347874981207,-1.02936342810645,0.9477962886263552
1.8282828282828285,1.8966023873792108,1.6130556765920592,-1.2194264079143018,-2.1307457748819254,3.0784630520803367
1.8989898989898988,1.2658117574831622,3.7087289848580487,0.7502341518924945,2.069192322260841,0.930969735822726
1.9696969696969693,0.9186056584397702,-2.1807125282944444,2.5492157777693816,2.014120225262902,-9.302956559371372
2.04040404040404,0.6762708671804678,1.346642279834365,3.574640145280121,-1.0503981387147625,0.5317743652058144
2.1111111111111107,-0.5548986922201636,1.4433888866441107,-2.6772659230200646,-0.9605299243260274,-5.598724204377001
2.1818181818181817,0.1529839062053976,2.4364738581547267,-0.1306755929227387,1.8010278640306514,4.221190858750298
2.2525252525252526,0.3641876698246338,-1.6490749809717429,-0.6000094926984473,-4.967510925204875,2.6578176712686625
2.323232323232323,1.8365868722778933,-1.8614485801095748,-1.180523051662158,-4.850390451447243,-3.9199342855777983
2.3939393939393936,1.0802158383546576,1.7804806800199915,6.032960269629487,-2.1371793362235483,-1.832737037897272
2.4646464646464645,-1.0669522036882984,1.2900572981408076,1.9110330845573025,-0.1577006551729535,-4.599979657770323
2.535353535353535,0.9818901720691848,1.1587919033661431,-3.1248456603307453,1.901436465066408,0.3444107163085304
2.606060606060606,0.2365474996079193,1.3145261990181871,3.375215621188564,6.523054647822443,5.397341382530427
2.6767676767676765,-0.0894791001905012,-0.7726065430415241,6.953911491153357,4.018081392923535,-4.341187331562262
2.7474747474747474,1.1668124357651757,1.019643541246315,3.652531928577748,-0.0846179729294005,3.0753687245135297
2.8181818181818183,1.55560564431885,1.1107510684202615,-4.033503776039142,0.4485412902121437,-2.1266819700393054
2.888888888888889,1.4270352317653248,-0.9329477234036094,-0.956947105949628,-3.514362345902109,-3.4686090486625947
2.95959595959596,-0.3707267422463573,4.200039803265796,4.2692242285361495,0.3944382370067216,-0.0666610187965078
3.0303030303030303,0.1335134907302294,1.390391708405019,-1.680282530274898,-0.7119086890991093,-4.733485745515426
3.1010101010101008,0.7496413395703714,-1.96422908623849,1.7498361926054926,1.7092521495191653,-2.349868618569103
3.171717171717172,1.3709141065624464,1.7084761967077466,2.719271139728097,-2.9135547947692046,-5.5940204835041545
3.2424242424242418,-0.105548798135953,-1.575737900745306,-2.407165975024912,2.4510114966740257,10.197251104291285
3.3131313131313127,0.1674187215301282,1.9272469056788493,0.1745016300085451,6.484033350204256,0.5293954580525884
3.383838383838384,-0.7726749827085475,2.650851149312289,-9.390142028909738,-0.1013806025299496,-3.1649675486654467
3.4545454545454537,-0.8808964519511299,-1.32605446457388,-2.7578527518733287,1.9221570605253069,1.3852097258006508
3.5252525252525246,1.1104953339971655,2.2247217700916107,-0.4597349425765134,3.0585454784474173,-0.2636707368511817
3.595959595959596,1.637822539040655,1.1071443643428285,-3.4617670354247165,-1.3232993770735133,-0.8232654871962832
3.666666666666666,0.1940866001142736,1.9102170416835875,5.1633306334895135,1.1624666489362747,3.336930221911733
3.737373737373737,1.2549954804880536,4.045048547903924,-4.038961551285869,0.3018321857232089,4.039001132832556
3.808080808080808,0.5992692812680408,-0.2531429757853343,-1.082500203870545,0.6283376504157335,-2.414872481832231
3.878787878787879,-0.420555273166425,-1.28290784727628,0.6167862132969733,-2.867474653983167,-2.654526721784701
3.949494949494949,0.5736100367960046,-1.5668144279634555,4.536034298485936,0.3102551283233616,-1.163044054470629
4.02020202020202,1.7385801455671417,-1.431076990829704,-4.1070428744371466,2.192536744082972,-11.309062244576753
4.090909090909091,0.1536885328948409,0.0353111531765841,3.679005828469672,5.99408900318496,-7.386440738987968
4.161616161616162,1.7437357671801872,0.8613960609994686,0.209791294424942,4.016175415707008,7.013463448588804
4.232323232323232,-2.450502264268512,0.7226244384812708,-2.775283113322621,8.781972669867459,8.394081407327652
4.303030303030303,0.9818377388880952,1.8143017325849191,1.5462456573026837,-2.9094550170393267,-1.0852449632690204
4.373737373737374,0.238186574439473,0.1771432899571158,0.7483185929217119,3.640422053084015,3.033924321480133
4.4444444444444455,-0.1561798465431156,3.0498956582373857,-1.6578231275536324,0.8761955268761588,1.6990782766404322
4.515151515151515,0.2267334014270609,-0.3943410415843536,0.3443788798616153,8.89418435776225,15.529376667167748
4.585858585858586,-1.8600191852436512,5.567888062536478,-1.0283910612280391,-3.1056434120633645,5.725424286530125
4.6565656565656575,-0.0991368276934524,1.371869755674072,0.4610870958978036,-3.238352308579045,-0.5190528972597732
4.727272727272727,0.4710187381272789,-1.6004089462170326,2.1002981901786724,-2.283664415160556,-4.6637960363865965
4.797979797979798,1.5855358775620965,-2.0341431633016445,4.865692281256637,-8.387941064418648,-7.924589768467281
4.8686868686868685,-0.4165482086823444,1.0666668400776735,-3.611724486889244,-2.001298077131741,1.1190401889274184
4.9393939393939394,-0.7123658525181048,-0.3507978202766189,6.4952278743438825,-2.9404028958397093,-3.6856259760464334
5.0101010101010095,-0.4109158929889009,1.5188421387798194,-5.76542224797187,0.6924162965004661,-7.020427397392735
5.08080808080808,1.0012474080510092,1.0323205394960249,-0.3695099947578148,1.4528691934575728,-3.1470191308636983
5.151515151515151,0.4098752899102925,-0.0645336450631375,1.8460757997043376,7.585807537114153,-5.326615837821366
5.222222222222221,-0.4530974935055576,-1.6169247258753288,0.9196383134665792,3.8783580630056815,8.512370885624303
5.292929292929292,0.5857140344408532,-2.957247848044232,-1.7956519581342842,-2.2351680213221155,4.48064538607475
5.363636363636363,0.1655399090272598,-0.8245675444548227,-0.5559043913926062,-3.5251963257142123,0.0285991530961325
5.434343434343433,1.0333422241775518,1.7774948222916072,-1.414305570331836,2.0323739196706856,7.464417928094794
5.505050505050505,-0.6409139210401273,0.489326661097633,-1.7069550979954096,-5.219793655245344,0.4479807110753166
5.575757575757575,-0.2698853570096641,-2.433700767835872,2.6065830806511783,7.383611853005519,-4.248644217053214
5.646464646464647,-0.3375088306324003,0.4009611742021213,1.1256457803948992,4.772359805384905,7.670219708848044
5.717171717171718,-1.4119183461283566,0.8222313614614355,-2.0271321837782006,-1.8251060064150573,2.746146820427055
5.787878787878787,0.3448792948774151,-1.7189558545894268,2.7475586441125914,-6.803779098550671,-5.137471753819444
5.858585858585857,0.3071327603427613,0.3535277000539277,0.9679760507927,5.461566984824524,-0.905615902255169
5.929292929292929,0.048656887388938,0.1599608676384769,2.4821297872633576,-0.4146159502639944,-4.334547836177308
6.0,-0.1934383981300468,-2.244791860416146,1.9300352610159368,4.992413983138947,-6.872849919576581
